region_number,s_num,yr,pct_no_particpate,pct_no_adult,pct_offered_drugs,pct_bullied,pct_bullied_others,pct_cyberbully,pct_cyberbully_others,pct_sexual_comment,pct_sad_activity,pct_sad_adult,pct_consider_sui,pct_asked_help,pct_plan_sui,avg_sui_attempts,pct_tell_adult,pct_sui_training,avg_peer_rel,avg_adult_rel,avg_worry_violence,avg_bully_prob,avg_envi,locality_grouping,division_number,sch_id,region_name,division_name,school_name
4,948,2022,9.9,2.2,4.9,6,1.4,14.7,2.5,22.2,29.4,58,6,54.4,50.9,0.8,83.9,32.2,4.8,4.9,1.7,2.5,4.7,school,053,0531110,Northern Virginia,Loudoun County,Independence High
4,746,2022,9.3,3.1,5.6,7.9,1.3,16.2,4.3,21.4,28.7,54.4,7.4,38.2,40,0.8,82.7,34.3,4.6,4.9,1.8,2.6,4.4,school,053,0531130,Northern Virginia,Loudoun County,Lightridge High
5,1146,2022,15.9,6.6,9.8,12.2,4.2,24.3,5.5,26.4,44.1,41.3,12.8,38.1,53.7,1.2,77.4,18.3,4.3,4.6,2.1,3.3,3.9,school,054,0540602,Valley,Louisa County,Louisa County High
8,371,2022,20.1,7.5,17.5,19.7,4,30.2,6.7,30.2,44.2,37.5,14.8,34.5,63.6,1.2,69.3,14,4.1,4.5,2.7,3.5,3.5,school,055,0550560,Southside,Lunenburg County,Central High
5,868,2022,13.4,4.9,14.6,12.8,5.9,24.1,6.3,28.7,42.4,40.1,14.1,41,59,1.1,66.7,16.7,4.1,4.3,2.7,3.4,3.6,school,115,1150260,Valley,Lynchburg City,E.C. Glass High
4,831,2022,19.9,8.2,16.8,11.3,4.9,20.9,6.4,27.7,48.3,34.9,11.9,29.3,58.6,1.2,69,14.8,4.1,4.6,2.6,3.2,3.8,school,144,1440030,Northern Virginia,Manassas Park City,Manassas Park High
6,460,2022,16.5,4.4,13.4,15.9,6.1,25.9,7.6,28.9,45.4,37.2,17,42.3,61.5,1.4,70.9,13,3.9,4.4,2.8,3.6,3.4,school,116,1160110,Western Virginia,Martinsville City,Martinsville High
3,190,2022,15.7,1.9,12.2,22.1,5.8,31.6,3.7,32.6,56.3,49.5,16.3,41.9,61.3,1.1,84.2,21.1,4.3,4.6,2.2,3.5,3.5,school,057,0570190,Northern Neck,Mathews County,Mathews High
8,531,2022,12.7,8.8,8.2,17.3,8.3,24.9,9.8,23,39.5,29.2,14.3,27.6,61.8,1.2,66.9,15.1,3.8,4,2.8,3.7,2.9,school,058,0580980,Southside,Mecklenburg County,Bluestone High
8,667,2022,16.1,7.9,16.1,18.9,3.3,26.7,6.4,32.4,44.7,38.1,17.7,45.8,67.8,1.5,70.6,14.8,3.9,4.1,3,4.1,2.9,school,058,0580990,Southside,Mecklenburg County,Park View High
3,300,2022,18.3,6.6,12,20.7,6.3,36,5.7,31.3,46.3,35.7,16.3,42.9,55.1,1.2,73.3,19.3,4,4.3,2.4,3.2,3.4,school,059,0590090,Northern Neck,Middlesex County,Middlesex High
6,929,2022,14.7,3,13.8,17.2,4.2,27.8,7,33.6,39.4,47.4,13,43,52.1,0.8,74,24.2,4.4,4.6,2.6,3.4,3.8,school,060,0600760,Western Virginia,Montgomery County,Blacksburg High
6,816,2022,16.1,3,17.8,23.7,5.6,32.8,7.2,40.7,47.8,44.9,18.9,42.2,62.3,1.2,75.6,24.4,4.2,4.5,3.1,3.7,3.3,school,060,0600770,Western Virginia,Montgomery County,Christiansburg High
6,188,2022,20,5.5,17.6,22.3,5.3,34,3.2,29.8,43.1,48.4,8.5,43.8,37.5,0.8,83,25,4.3,4.7,2.6,3.3,3.7,school,060,0600904,Western Virginia,Montgomery County,Eastern Montgomery High
5,407,2022,13,5.3,12.1,11.5,2.2,19.4,5.7,20.9,29.5,43.5,7.4,60,56.7,1.4,77.4,13.3,4.2,4.5,2.8,3.4,3.6,school,062,0620710,Valley,Nelson County,Nelson County High
1,816,2022,15.5,4.5,16.2,16.2,4,31.6,5.5,32.6,44.6,41.8,15.3,28,52,1.4,70.2,19.6,4.1,4.4,2.5,3.5,3.5,school,063,0630020,Central Virginia,New Kent County,New Kent High
2,703,2022,14.4,6.3,10.3,9.5,3.7,16.9,5.5,23.9,44.1,37.3,14.8,25,57.7,1.3,71.1,13.1,3.8,4.6,2.8,3.3,3.7,school,117,1170280,Tidewater,Newport News City,Denbigh High
2,896,2022,20.5,5.9,15.1,12.5,3.3,22.2,6.4,34.3,49.6,36.4,16.1,35.4,55.6,1,65.2,15.1,3.7,4.3,3.4,3.6,3.1,school,117,1171070,Tidewater,Newport News City,Warwick High
2,1146,2022,16,5.1,17.3,9.5,3.8,19.9,6.7,27.1,43.2,35.7,13,32.2,55.7,1.5,71,17,4,4.4,2.9,3.3,3.6,school,117,1171220,Tidewater,Newport News City,Menchville High
2,44,2022,10.4,0.8,0,6.8,0,18.2,4.5,13.6,50,54.5,20.5,44.4,44.4,1,84.1,27.3,4.3,5.4,1.5,1.9,5.1,school,117,1171394,Tidewater,Newport News City,Point Option Alternative School
2,728,2022,18.5,8.2,5.8,9.3,3.8,15,5.6,21.3,40.7,34.9,14.4,32.4,60,1.3,69.2,12.8,3.7,4.5,3.2,3.2,3.5,school,117,1171395,Tidewater,Newport News City,Heritage High
2,976,2022,16,4.2,7.8,8.4,2.8,19.3,5.1,28.5,48.6,38.7,16.6,39.5,58,1.2,70.7,16.8,4.1,4.5,2.6,3.3,3.9,school,117,1171396,Tidewater,Newport News City,Woodside High
2,196,2022,10,3.1,8.7,8.2,4.1,17.9,5.1,16.3,41.8,35.7,13.3,23.1,76.9,1.4,70.9,13.8,4.3,4.5,2.1,2.8,4,school,117,1171405,Tidewater,Newport News City,Achievable Dream Middle/High
2,1210,2022,16.4,4.7,16.6,12.6,4.7,21.7,6.6,26.3,40.7,37.4,11.2,37.5,54.4,1.3,67.6,15.4,4.1,4.6,3,3.4,3.6,school,118,1180010,Tidewater,Norfolk City,Matthew Fontaine Maury High
2,1408,2022,17.9,5.7,15.9,13.6,5.3,24,6.2,30.8,48.5,37.9,17,32.5,55,1.3,66.1,17.8,3.8,4.3,3.3,3.6,3.1,school,118,1180390,Tidewater,Norfolk City,Granby High
2,1626,2022,18.6,5.6,16.5,12.6,4.4,20.8,6.3,28.8,45,35.3,16.6,30,62.6,1.7,69.3,16.2,3.9,4.5,3,3.3,3.6,school,118,1180580,Tidewater,Norfolk City,Norview High
2,534,2022,16.4,9.1,9.8,11,3,19.1,6.4,20.6,40.1,26.4,12.7,27.9,64.7,1.5,62.9,15.5,3.6,4.3,2.9,3.4,3.3,school,118,1180840,Tidewater,Norfolk City,Lake Taylor High
2,220,2022,19.2,5.1,6.9,15,7.7,28.6,4.5,25.5,42.3,34.5,10.5,43.5,56.5,1.5,65.9,12.3,4.1,4.4,2.6,3.5,3.5,school,065,0650350,Tidewater,Northampton County,Northampton High
3,199,2022,19.1,3.1,16.1,14.6,5.5,28.6,4.5,27.1,39.7,45.7,12.6,32,64,1.2,72.4,15.1,4.1,4.6,2.5,3.4,3.9,school,066,0660040,Northern Neck,Northumberland County,Northumberland High
7,218,2022,14.3,1.6,11.5,14.7,1.4,28.4,2.3,27.5,40.4,50.9,16.5,52.8,66.7,1.4,78.9,15.1,4.8,5.1,1.9,2.8,4.6,school,119,1190020,Southwest,Norton City,J.I. Burton High
8,360,2022,19.8,4.1,15.4,16.7,4.2,23.1,10.6,30,48.9,40.8,20.8,45.3,52,1.4,76.1,20.3,4,4.4,2.7,3.5,3.5,school,067,0670301,Southside,Nottoway County,Nottoway High
4,988,2022,19.2,7.2,21.2,15.5,5.4,23.4,7,34.4,44.5,39.8,15.2,41.3,60.7,1.3,75.9,19.9,4,4.2,2.8,3.7,3.2,school,068,0680330,Northern Virginia,Orange County,Orange County High
4,292,2022,15.8,2.3,11.8,27.1,8.9,36.3,8.6,32.2,42.1,43.8,20.5,45,58.3,1.7,75,24.7,4.2,4.8,2.3,3.6,3.6,school,069,0690110,Northern Virginia,Page County,Luray High
6,612,2022,16.9,4.8,12.7,20.6,6.9,33,6.5,29.6,43.1,38.7,14.2,35.6,64.4,1.2,74.2,14.7,4,4.4,2.6,3.4,3.5,school,070,0700700,Western Virginia,Patrick County,Patrick County High
6,471,2022,18.3,5.3,13.6,18.7,6.6,33.3,6.6,37.4,50.3,39.9,19.7,43,55.9,1.1,68.4,17.8,4,4.4,3,3.8,3.3,school,071,0711680,Western Virginia,Pittsylvania County,Dan River High
6,477,2022,19.2,5.1,17.7,22.4,5.5,38.2,6.5,35,47.8,34,19.5,29,65.6,1.3,68.6,14.5,3.7,4,3.1,3.9,2.9,school,071,0711700,Western Virginia,Pittsylvania County,Gretna High
6,532,2022,17.2,4.9,20.5,20.3,11.3,34.6,8.5,35.7,43.6,39.5,19.4,22.3,73.8,1.6,72,15.6,4,4.3,2.7,3.7,3.4,school,071,0711720,Western Virginia,Pittsylvania County,Chatham High
6,726,2022,19.3,2.5,17.7,21.8,9.1,32.5,9.2,32.9,45.5,42,17.8,43.4,55.8,1.4,72.9,18.3,4.1,4.4,2.7,3.9,3.5,school,071,0711730,Western Virginia,Pittsylvania County,Tunstall High
2,689,2022,16,4.1,12.5,14.7,4.8,24.8,4.6,31.3,42.2,45.7,13.2,39.6,54.9,0.9,79.4,15.7,4.2,4.5,2.2,3.4,3.7,school,142,1420010,Tidewater,Poquoson City,Poquoson High
2,944,2022,16,4.5,11.4,10.9,3.7,22,6.5,27.9,46.1,42.5,16,30.5,60.3,1.4,72.2,14.7,4,4.5,3,3.5,3.6,school,121,1210500,Tidewater,Portsmouth City,Churchland High
1,803,2022,14.3,4.3,16.6,17.4,4.5,30.6,6.7,34.9,36.2,45.7,12.8,44.7,57.3,0.8,82.7,28.6,4.3,4.5,2.6,3.5,3.7,school,072,0720011,Central Virginia,Powhatan County,Powhatan High
8,294,2022,19.1,3.6,13.7,13.6,3.7,22.4,3.1,32.3,51.7,36.1,15.6,34.8,63,1.3,64.6,8.8,3.7,4.2,2.9,3.7,3,school,073,0730400,Southside,Prince Edward County,Prince Edward County High
1,1036,2022,18.6,6.7,14.9,16,3.7,26.2,6.2,31.9,42.1,37.5,12.6,30.5,64.1,1.2,72.5,19.3,3.9,4.1,2.7,3.8,3.2,school,074,0740020,Central Virginia,Prince George County,Prince George High
4,1119,2022,19,8.5,10.4,8,2.3,17.4,4.6,23.3,40.8,34.5,12.4,37.4,56.8,1.1,76.8,26.9,4,4.4,2.6,3,3.8,school,075,0750140,Northern Virginia,Prince William County,Potomac High
4,1256,2022,23.5,10.4,13.8,9.6,3.4,17.3,6.1,23.4,44.9,34.8,13.5,25.4,56.2,1.3,75.1,19.8,3.9,4.4,3.1,3.1,3.6,school,075,0750300,Northern Virginia,Prince William County,Freedom High
4,625,2022,13.5,5.2,12.3,8.6,2.2,19.8,4.5,23.7,30.7,46.7,9.3,58.6,48.3,0.7,83.4,42.6,4.4,4.5,2,3,4.2,school,075,0750530,Northern Virginia,Prince William County,Brentsville District High
4,1552,2022,16.4,7.1,9.5,8,2.6,16,5.2,25.3,39.5,37.9,11.5,38.2,55.1,1.2,75.8,26.8,4.2,4.4,2.9,3.1,3.8,school,075,0750870,Northern Virginia,Prince William County,Forest Park High
4,1825,2022,17.3,6,11.5,9.8,2.4,19.5,5.6,28.2,46.4,42.6,14.2,43.6,53.3,1,81.6,38.2,4.4,4.6,2.6,3.1,4.3,school,075,0755010,Northern Virginia,Prince William County,Charles J. Colgan Sr. High
4,1034,2022,16.3,5.9,10.7,8.7,2.7,19.4,4.4,30.6,39.2,44.8,14.1,39,51.4,0.8,81.2,36.8,4.4,4.5,2.6,3,4.2,school,075,0755130,Northern Virginia,Prince William County,Gainesville High
7,768,2022,20.6,3.6,24.2,24.1,7.6,36.1,8.7,37.2,47,45.4,16,39,48,1.3,69.9,20.6,3.9,4.3,2.7,4,3.2,school,077,0770010,Southwest,Pulaski County,Pulaski County Senior High
4,155,2022,9.9,1.5,11.6,17.4,5.2,32.3,7.7,28.4,35.5,46.5,11,41.2,58.8,0.5,78.7,29,4.2,4.7,2.3,3.1,4.2,school,078,0780230,Northern Virginia,Rappahannock County,Rappahannock County High
3,363,2022,14.2,4.8,5.2,10.5,4.1,22,3.3,23.4,33.9,48.5,8.8,46.9,53.1,1.1,83.7,25.6,4.5,4.8,2,2.9,4.2,school,079,0790210,Northern Neck,Richmond County,Rappahannock High
1,142,2022,12.9,1.5,6.4,6.3,2.1,19.7,4.9,21.1,47.2,52.8,19.7,50,57.1,0.8,68.3,21.1,4.7,5.2,1.3,1.9,4.8,school,123,1230090,Central Virginia,Richmond City,Open High
1,176,2022,8.5,1.9,6.3,6.2,1.1,13.1,2.8,17,48.9,56.2,17.6,19.4,54.8,0.9,64.2,14.2,4.8,5,1.3,1.9,4.6,school,123,1230452,Central Virginia,Richmond City,Richmond Community High
1,127,2022,11,1.1,2.4,8.7,3.1,15.7,4.7,13.4,33.1,53.5,13.4,5.9,47.1,1.5,74,12.6,4.6,5.1,1.6,2.1,4.6,school,123,1230621,Central Virginia,Richmond City,Franklin Military Academy
1,25,2022,7.1,1,4.3,24,12,20,20,12,44,64,28,57.1,71.4,1.8,88,32,5.3,5.5,1.6,2.6,4.8,school,123,1233200,Central Virginia,Richmond City,Richmond Career Education and Employment Charter School
6,753,2022,17.7,3.5,16.2,13,4.1,27.4,6,29.3,44.5,42.5,14.7,41.4,59.5,1,76,23.9,4.3,4.6,2.4,3.3,3.8,school,080,0800470,Western Virginia,Roanoke County,Cave Spring High
6,638,2022,18.8,4.8,13.1,17.7,4.5,27.7,7.4,30.4,41.4,44.2,11.9,36.8,65.8,1.2,75.5,29.2,4.1,4.5,2.5,3.5,3.6,school,080,0800520,Western Virginia,Roanoke County,Northside High
6,476,2022,16,3.9,15.8,17.2,5.3,29.6,6.9,31.3,43.1,45.6,14.1,50.7,59.7,1.2,80.7,34.9,4.3,4.7,2.1,3.2,4.1,school,080,0800610,Western Virginia,Roanoke County,Glenvar High
6,946,2022,16.6,3.1,15.4,17,4.3,29.2,6.2,28.5,45.3,50.6,16.4,42.6,59.4,1,81.7,27.9,4.3,4.7,2.3,3.3,3.9,school,080,0800630,Western Virginia,Roanoke County,William Byrd High
6,621,2022,16.6,3.7,19.8,17.1,6.4,25.9,8.4,34.3,43.6,45.1,16.7,44.2,53.8,1.1,72.6,32.7,4.3,4.3,2.1,3.2,3.8,school,080,0800754,Western Virginia,Roanoke County,Hidden Valley High
6,1229,2022,18,8.7,16.2,11.4,4.4,25.3,7,31.2,46.5,44.2,15.5,34,63.4,1.2,74,15.9,4,4.3,3.3,3.5,3.4,school,124,1240390,Western Virginia,Roanoke City,Patrick Henry High
5,807,2022,18.1,4,22.4,21.2,6.7,32.6,6.3,38.7,48.6,42.9,17.6,36.6,67.6,1,71.3,15.4,4.1,4.2,2.8,3.9,3.2,school,081,0810022,Valley,Rockbridge County,Rockbridge County High
5,616,2022,15.2,4.1,9.9,12.8,3.7,24,5.2,25.5,39,44.8,12.8,53.2,55.7,0.9,76.6,18.3,4.5,4.7,2.1,3,4.2,school,082,0820020,Valley,Rockingham County,Spotswood High
5,455,2022,17.4,4.9,19.2,19.1,8.1,30.8,8.6,37.1,43.3,46.2,15.6,39.4,59.2,1.2,75.8,23.1,4.1,4.4,3.2,3.6,3.4,school,082,0820391,Valley,Rockingham County,East Rockingham High
5,832,2022,17.8,5.7,15.7,15.4,5.2,24.8,5.9,27.8,41.7,45.4,13.6,35.4,69,1,74.9,14.1,4.3,4.6,2.3,3.3,3.8,school,082,0820850,Valley,Rockingham County,Turner Ashby High
7,329,2022,18.4,4.2,18.5,19.5,3.3,28,6.1,34.3,40.7,48.3,9.4,32.3,58.1,1.1,82.1,12.2,4.3,4.6,2.5,3.5,3.7,school,083,0830140,Southwest,Russell County,Lebanon High
7,264,2022,13.2,2.6,12.5,18.6,2.7,27.7,6.1,25.8,37.5,53.8,9.5,16,60,1.6,87.1,18.2,4.6,4.9,2.9,3.2,4,school,083,0830540,Southwest,Russell County,Honaker High
7,167,2022,15.1,1.9,19.9,14.4,4.8,38.3,6.6,26.9,37.1,45.5,12.6,33.3,66.7,1.1,81.4,18,4.3,4.9,2.8,3.5,3.7,school,083,0830791,Southwest,Russell County,Castlewood High
6,858,2022,15,3.4,15.6,15.9,4.9,25.8,7.3,34.3,40.9,42.4,15.9,45.6,57.4,1.3,75.1,17.2,4.3,4.7,2.5,3.3,3.8,school,139,1390070,Western Virginia,Salem City,Salem High
7,127,2022,13.8,3.9,7.9,16.5,3.1,28.3,1.6,29.1,44.9,47.2,12.6,56.2,68.8,1.7,84.3,16.5,4.6,4.9,2.6,3.2,4.2,school,084,0840260,Southwest,Scott County,Rye Cove High
7,491,2022,21.5,4.6,20.8,22,4.9,28.9,5.7,34.6,40.7,47.7,13.2,29.2,60,1.4,81.7,14.9,4.3,4.4,2.5,3.7,3.5,school,084,0840770,Southwest,Scott County,Gate City High
7,155,2022,10.8,1,8.4,20.6,6.5,31,1.9,21.9,34.8,60.6,13.5,38.1,47.6,1.3,86.5,12.3,4.9,5.2,2.1,2.5,4.7,school,084,0840780,Southwest,Scott County,Twin Springs High
4,393,2022,21.2,4.2,16.8,21.1,7.4,31.8,4.1,37.2,50.9,43,16,33.3,47.6,1.1,76.3,18.6,4,4.4,2.7,3.7,3.3,school,085,0850770,Northern Virginia,Shenandoah County,Strasburg High
4,290,2022,18.6,2.1,17.3,20.7,6.9,33.4,7.2,36.6,46.6,41,14.5,47.6,59.5,1.4,76.6,16.9,4,4.6,2.2,3.4,3.8,school,085,0850790,Northern Virginia,Shenandoah County,Stonewall Jackson High
7,162,2022,19.9,3.3,13.7,17.3,1.9,28.4,1.2,27.2,37.7,51.2,13.6,45.5,77.3,0.8,81.5,14.8,4.2,4.8,2.4,3.4,3.7,school,086,0860250,Southwest,Smyth County,Northwood High
7,324,2022,20.6,5.4,15.5,25.6,7.7,40.4,7.4,36.4,51.5,45.1,17.6,43.9,68.4,1.2,77.2,21.3,4.2,4.5,2.5,3.6,3.7,school,086,0860460,Southwest,Smyth County,Chilhowie High
2,502,2022,21.3,7.2,12,21.7,6.4,31.7,4.2,30.3,47.8,32.1,13.7,26.1,52.2,1.1,65.9,13.3,3.7,4.1,3.2,3.8,2.9,school,087,0870690,Tidewater,Southampton County,Southampton High
3,1030,2022,17.8,5.7,17.3,16.3,4.8,26.2,5.9,36.4,47.1,42.4,16.7,37.8,52.9,1.1,71.7,25.9,4.1,4.5,2.9,3.4,3.7,school,088,0880020,Northern Neck,Spotsylvania County,Courtland High
3,944,2022,18.1,4.9,24.1,19.1,5.3,29.6,6.9,36.3,43.9,37.9,15.6,32.7,60.5,1.3,70.9,18.2,4.1,4.5,2.6,3.5,3.5,school,088,0880370,Northern Neck,Spotsylvania County,Spotsylvania High
3,952,2022,18.4,6.8,18.5,12.4,4.1,23.1,6.6,35.5,46.8,37,14.1,28.4,45.5,1.1,76.3,17.5,3.9,4.4,3.2,3.4,3.2,school,088,0880381,Northern Neck,Spotsylvania County,Chancellor High
3,1070,2022,19.2,7.3,19,14.8,4.7,26.6,8.3,35,50.2,40.7,18.7,38,56,1.2,71.1,18.9,4,4.3,2.8,3.7,3.3,school,088,0880506,Northern Neck,Spotsylvania County,Massaponax High
3,1359,2022,16.9,5.1,19.3,14.3,4.6,26,7.3,35,44.5,40.6,15.8,38.1,57.7,1.3,72.6,22.5,4.2,4.6,2.6,3.4,3.7,school,088,0880510,Northern Neck,Spotsylvania County,Riverbend High
3,1668,2022,14.5,6.5,13.7,11.8,4.1,22.4,6.5,32.4,42.9,41.1,14.2,39.2,58.6,1,73.2,24.2,4.2,4.4,2.9,3.3,3.6,school,089,0890020,Northern Neck,Stafford County,Stafford Senior High
3,1396,2022,15.7,6.7,9.3,10.2,2.5,19.5,4.4,27.2,44.2,41,13.3,33.3,52.7,1,73,18.4,4.2,4.5,2.6,3,3.9,school,089,0890030,Northern Neck,Stafford County,North Stafford High
3,1665,2022,15.3,6.4,12.1,10.3,3,21.4,4.9,28.7,44.3,40.7,14.1,36.3,60.3,1,74.9,26.5,4.2,4.5,2.6,3.1,3.8,school,089,0890421,Northern Neck,Stafford County,Brooke Point High
3,1224,2022,16.8,6.3,8.9,10,2.9,21,4.5,28,44.9,44.5,12.6,33.8,63,1.2,74.6,23.8,4.3,4.5,2.5,3.1,4,school,089,0890424,Northern Neck,Stafford County,Colonial Forge High
3,1695,2022,13.9,5.6,11,14.2,2.8,25,4.8,31,41,44.7,11.9,36.8,58.2,1.2,74.5,24.1,4.3,4.6,2.3,3.1,4,school,089,0890430,Northern Neck,Stafford County,Mountain View High
5,495,2022,17.2,3,13.2,14.3,3.4,29.3,7.3,34.1,44,47.1,16.8,41,59,1,74.5,18.4,4.1,4.6,3,3.5,3.6,school,126,1260030,Valley,Staunton City,Staunton High
2,1047,2022,16.4,7.5,12.2,10.7,4.1,21.1,6.9,27.2,43.6,35.1,13.7,33.6,58,1,73.1,17.5,4.1,4.4,2.7,3.4,3.5,school,127,1270240,Tidewater,Suffolk City,Nansemond River High
2,682,2022,12.8,7,14.7,12.3,3.5,26.8,5.6,25.7,41.3,38.4,12.5,31.8,61.2,1.3,71.3,13.2,3.8,4.2,2.8,3.4,3.3,school,127,1270300,Tidewater,Suffolk City,Lakeland High
2,1387,2022,15.3,8.2,11.1,12.3,5.3,23.1,8.4,25.5,39.5,36.8,14.9,36.4,58.3,1.2,70,17.3,3.9,4.2,2.8,3.5,3.5,school,127,1270395,Tidewater,Suffolk City,King's Fork High
1,159,2022,11.6,5.8,12.7,15.1,4.4,30.2,6.9,28.3,45.3,42.8,19.5,19.4,64.5,1,70.4,8.8,4.1,4.3,2.1,2.8,3.6,school,090,0900010,Central Virginia,Surry County,Surry County High
7,350,2022,20.4,2.7,22.9,23.1,4,35.4,3.4,39.7,48,48.6,18.6,43.1,56.9,0.8,79.4,15.1,4.2,4.6,2.9,3.7,3.4,school,092,0920821,Southwest,Tazewell County,Richlands High
7,257,2022,20.7,4.9,21.1,16.3,4.3,27.2,5.1,28,50.6,51,18.3,29.8,55.3,1.2,80.5,14.8,4.2,4.6,2.3,3.5,3.6,school,092,0920890,Southwest,Tazewell County,Tazewell High
7,379,2022,24.1,2.7,17.2,23.2,5.8,35.1,4,35.6,50.1,45.4,15.3,32.8,65.5,1.2,76.8,17.7,4.2,4.6,2.4,3.4,3.7,school,092,0920940,Southwest,Tazewell County,Graham High
7,650,2022,23.9,5.6,19,26.8,4.8,35.7,6.6,41.7,50.9,39.4,16.3,29.2,54.7,1.3,74.3,18.8,4.1,4.3,2.5,3.6,3.5,school,094,0941030,Southwest,Washington County,Abingdon High
7,454,2022,16.9,2,21.8,24,5.1,39.4,5.5,35.7,50.4,50.2,17.4,48.1,51.9,1.1,78.2,17.4,4.4,4.7,2.7,3.5,3.8,school,094,0941040,Southwest,Washington County,John S. Battle High
7,235,2022,19.1,4.3,9.4,18.3,1.3,24.7,4.3,25.5,41.7,54.5,8.9,42.9,76.2,0.6,85.5,14.5,4.6,4.9,2.1,3,4.3,school,094,0941050,Southwest,Washington County,Patrick Henry High
7,216,2022,16.2,2.6,12,23.1,4.6,33.8,3.7,31.5,46.8,58.3,11.6,36,52,1,79.2,25.5,4.5,4.9,2.2,3.1,4.2,school,094,0941060,Southwest,Washington County,Holston High
5,453,2022,15.1,6.1,24.2,18.3,6.2,28,9.5,34,45.9,42.2,20.1,33,68.1,1.2,63.6,16.1,4,4.4,2.8,3.4,3.4,school,130,1300600,Valley,Waynesboro City,Waynesboro High
3,228,2022,14.2,1.8,12.3,14.9,3.1,29.8,4.8,28.9,39.5,46.9,13.2,33.3,73.3,1.1,79.8,14.9,4.4,4.6,2.3,3.3,3.8,school,207,2070290,Northern Neck,West Point,West Point Middle/High
3,353,2022,16.3,5.8,15.2,13,7.1,23.2,7.4,26.6,39.4,36.3,10.5,32.4,64.9,0.8,74.2,21.2,4,4.2,2.7,3.3,3.5,school,095,0950120,Northern Neck,Westmoreland County,Westmoreland High
2,661,2022,13.9,4.4,10.7,10.3,3.2,23,4.5,31.3,49,41.8,14.7,41.2,41.2,0.9,74.1,21.6,4.3,4.5,2.6,3.2,3.9,school,131,1310090,Tidewater,Williamsburg-James City County,Lafayette High
2,876,2022,17.2,3.8,13.6,12.3,3.3,24.2,6.1,32.5,44.4,40.3,13.8,38,62,1.1,72,22.1,4.3,4.5,2.5,3.2,3.9,school,131,1310202,Tidewater,Williamsburg-James City County,Jamestown High
2,951,2022,17.4,4.2,21.5,17.5,6.2,31.8,8.8,39.4,53.1,38.2,20.4,35.6,55.7,1.1,70.8,25.1,3.9,4.1,3.1,3.6,3.3,school,131,1310204,Tidewater,Williamsburg-James City County,Warhill High
4,751,2022,16.8,6,14.8,13.4,4.7,24.6,9.3,34.1,45.4,35,15.6,41,59.8,1.1,67,16.9,4.1,4.4,2.7,3.3,3.7,school,132,1320040,Northern Virginia,Winchester City,John Handley High
7,282,2022,18.8,5.6,6.7,16.3,1.8,30.9,4.6,22.7,38.3,44.7,12.8,27.8,69.4,1.1,84.8,13.1,4.5,4.9,2,3,4.1,school,096,0960652,Southwest,Wise County,Eastside High
7,421,2022,17,3.8,11,18.8,1.9,26.8,4.8,27.8,41.6,49.6,13.5,29.8,63.2,1.2,77.9,16.2,4.4,4.7,2.3,3.4,4,school,096,0961000,Southwest,Wise County,Central High
7,248,2022,12.1,2.1,11.3,16.9,2.8,26.6,3.6,23.4,35.1,47.2,11.7,44.8,65.5,1.5,79.4,16.5,4.4,4.9,2.6,3,4.1,school,097,0970202,Southwest,Wythe County,Rural Retreat High
7,383,2022,17.7,3.1,15.7,23.2,7,33.2,5,31.9,46,43.3,18.5,39.4,57.7,1,79.4,20.9,4.2,4.6,2.3,3.5,3.7,school,097,0970721,Southwest,Wythe County,George Wythe High
7,298,2022,24.2,5.5,12.8,25.8,4.7,33.6,5.7,34.2,46.3,44,12.1,38.9,61.1,1,77.5,19.5,4.1,4.4,2.4,3.6,3.2,school,097,0970760,Southwest,Wythe County,Fort Chiswell High
2,499,2022,16,5.1,15.2,11.2,4.2,24.4,5.6,27.1,52.1,36.5,15,40,53.3,1.2,66.3,19.4,3.9,4.3,2.6,3.3,3.4,school,098,0980020,Tidewater,York County,Bruton High
2,846,2022,16.9,5.2,16.5,13.5,4.3,24.9,5.3,32.9,48,41.5,17.3,41.8,58.2,1.4,73.5,22.8,4.3,4.6,2.1,3.1,4.1,school,098,0980030,Tidewater,York County,York High
2,794,2022,14.1,2.7,9.2,9.2,1.4,19.6,3.9,29.1,44.5,42.8,13.5,38.3,56.1,0.9,81.5,18.5,4.4,4.7,2.1,3,4.2,school,098,0980230,Tidewater,York County,Tabb High
2,971,2022,14.4,4.7,8.7,9.7,2.3,17.9,3.7,24.2,42.2,45.8,14.5,38.3,54.6,1.1,80.4,20.6,4.4,4.7,2.1,2.9,4.2,school,098,0980332,Tidewater,York County,Grafton High
2,59,2022,23.9,1.8,3.4,10.2,3.4,8.5,3.4,20.3,50.8,47.5,23.7,42.9,71.4,1.7,83.1,22,4.2,5.1,1.6,1.7,4.8,school,098,0980335,Tidewater,York County,York River Academy
2,116,2023,15.3,6.1,6.9,28.4,4.3,30.2,5.2,31.9,37.1,46.6,9.5,27.3,54.5,1.8,83.6,12.1,4.4,4.7,2,3,4.2,school,001,0010580,Tidewater,Accomack County,Chincoteague High
2,336,2023,27.4,4.9,11.9,26.8,6,36.3,10.1,42,40.8,37.2,19.9,35.8,62.7,2,73.2,10.4,4.2,4.6,2.6,3.6,3.7,school,001,0010703,Tidewater,Accomack County,Nandua Middle
